1,Potla,10065.7
SAVE (Encore),1440767,https://osu.ppy.sh/beatmaps/2964220,HDDT,361.159,0.9869281045751634,Grade.SH,470,470
"how to create the weeknd's ""blinding lights""",1207609,https://osu.ppy.sh/beatmaps/2514777,HDDT,347.378,1,Grade.SSH,199,199
HIKARI (TV Size),1053509,https://osu.ppy.sh/beatmaps/2201675,HDDT,344.624,0.9977401129943503,Grade.SH,513,513
27,Kevin Roy,6633.51
Justability,475886,https://osu.ppy.sh/beatmaps/1016701,NM,373.754,0.9954237598389164,Grade.A,2723,2868
HIKARI (TV Size),1053509,https://osu.ppy.sh/beatmaps/2201460,HDHR,355.561,0.9926131117266851,Grade.SH,551,551
Letters to me,1367704,https://osu.ppy.sh/beatmaps/2828520,NM,350.996,0.9944674965421854,Grade.S,1314,1314
Ghost Rule,413117,https://osu.ppy.sh/beatmaps/933875,NM,347.395,0.9913479052823315,Grade.A,991,1038
Escape,811119,https://osu.ppy.sh/beatmaps/1701563,NM,336.902,0.9954075774971297,Grade.S,1263,1264
28,KaeKayyy,6597.14
Uragiri no Yuuyake -TV Size Long Ver.-,949071,https://osu.ppy.sh/beatmaps/1981872,DT,369.027,0.9804964539007093,Grade.S,543,544
Utsuroi (Short Ver.),1155295,https://osu.ppy.sh/beatmaps/2410948,HR,355.819,0.9847328244274809,Grade.S,565,565
Bass Slut (Original Mix),983911,https://osu.ppy.sh/beatmaps/2118443,DT,354.99,0.960668633235005,Grade.S,491,492
Kimi no Bouken (TV Size),869019,https://osu.ppy.sh/beatmaps/1816243,NM,348.659,0.9751243781094527,Grade.S,553,554
Take a Hint feat. Victoria Justice & Elizabeth Gillies (Speed Up Ver.),984684,https://osu.ppy.sh/beatmaps/2060305,DT,342.955,0.9331831831831832,Grade.S,274,274
29,Navz144,6586.19
-ELIS-,930062,https://osu.ppy.sh/beatmaps/1942387,NM,378.532,0.987573780677229,Grade.S,1384,1387
Natsukoi Hanabi (Sped Up Ver.),1244123,https://osu.ppy.sh/beatmaps/2587891,HDDT,363.281,0.9468354430379747,Grade.A,517,541
I Bet You'll Forget That Even If You Noticed That,601135,https://osu.ppy.sh/beatmaps/1343792,NM,362.894,0.988647114474929,Grade.S,1470,1471
New World,407175,https://osu.ppy.sh/beatmaps/884664,NM,362.819,0.9911301859799714,Grade.A,1403,1535
THE MEDLEY OF POKEMON RGBY+GSC -3PBs-,150054,https://osu.ppy.sh/beatmaps/370440,HD,356.268,0.9945222154595252,Grade.A,6946,7757
30,TahaUwU,6495.82
SAVE (Encore),1440767,https://osu.ppy.sh/beatmaps/2964220,DT,362.421,0.9934640522875817,Grade.S,470,470
ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero (Chiptune Cover),1114770,https://osu.ppy.sh/beatmaps/2328680,NM,344.211,0.9977011494252873,Grade.S,441,441
POP/STARS,917345,https://osu.ppy.sh/beatmaps/1917158,DT,340.384,0.9851851851851852,Grade.S,379,385
